ville,pays,latitude,longitude,date_heure,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Los Angeles,USA,34.0522,-118.2437,2026-04-30 17:00:00+00:00,3,130.35,0.05,0.61,106.54,1.36,6.44,22.95,0.03
Los Angeles,USA,34.0522,-118.2437,2026-04-30 18:00:00+00:00,3,131.34,0.05,0.53,107.78,1.32,6.67,23.03,0.04
Los Angeles,USA,34.0522,-118.2437,2026-04-30 19:00:00+00:00,3,132.29,0.05,0.42,109.86,1.27,7.02,23.13,0.04
Los Angeles,USA,34.0522,-118.2437,2026-04-30 20:00:00+00:00,3,133.23,0.04,0.32,111.6,1.26,7.78,24.38,0.04
Los Angeles,USA,34.0522,-118.2437,2026-04-30 21:00:00+00:00,3,134.16,0.04,0.26,113.35,1.27,8.61,25.77,0.02
Los Angeles,USA,34.0522,-118.2437,2026-04-30 22:00:00+00:00,3,134.36,0.04,0.23,114.61,1.29,9.14,27.09,0.01
Los Angeles,USA,34.0522,-118.2437,2026-04-30 23:00:00+00:00,3,132.17,0.03,0.23,114.46,1.31,9.05,27.93,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-01 00:00:00+00:00,3,128.8,0.03,0.24,114.08,1.33,8.56,28.23,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-01 01:00:00+00:00,3,126.43,0.03,0.28,114.95,1.26,8.05,28.26,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-01 02:00:00+00:00,3,125.06,0.01,0.33,115.82,1.2,7.69,28.25,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-01 03:00:00+00:00,3,124.7,0.0,0.37,116.54,1.15,7.45,28.18,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-01 04:00:00+00:00,3,124.58,0.0,0.36,116.21,1.09,7.25,27.74,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-01 05:00:00+00:00,3,125.25,0.0,0.37,115.92,1.04,7.13,27.46,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-01 06:00:00+00:00,3,126.2,0.0,0.37,115.17,1.01,6.98,26.96,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-01 07:00:00+00:00,3,126.78,0.0,0.37,114.09,0.98,6.8,26.31,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-01 08:00:00+00:00,3,126.89,0.0,0.38,111.74,0.96,6.68,25.92,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-01 09:00:00+00:00,3,127.08,0.0,0.4,109.17,0.95,6.61,25.64,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-01 10:00:00+00:00,3,127.55,0.0,0.42,106.89,0.94,6.51,25.08,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-01 11:00:00+00:00,3,128.19,0.0,0.44,105.48,0.93,6.39,24.29,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-01 12:00:00+00:00,3,128.83,0.0,0.45,104.3,0.92,6.32,23.69,0.01
Los Angeles,USA,34.0522,-118.2437,2026-05-01 13:00:00+00:00,3,129.42,0.0,0.45,102.99,0.92,6.33,23.56,0.02
Los Angeles,USA,34.0522,-118.2437,2026-05-01 14:00:00+00:00,3,130.13,0.0,0.5,101.87,0.92,6.43,23.84,0.03
Los Angeles,USA,34.0522,-118.2437,2026-05-01 15:00:00+00:00,3,130.94,0.01,0.63,100.82,0.92,6.56,24.15,0.04
Los Angeles,USA,34.0522,-118.2437,2026-05-01 16:00:00+00:00,3,131.51,0.03,0.67,100.13,0.93,6.67,24.21,0.05
Los Angeles,USA,34.0522,-118.2437,2026-05-01 17:00:00+00:00,3,132.58,0.06,0.65,100.42,0.96,6.8,24.08,0.05
Los Angeles,USA,34.0522,-118.2437,2026-05-01 18:00:00+00:00,3,133.74,0.07,0.55,101.89,1.01,6.95,23.67,0.04
Los Angeles,USA,34.0522,-118.2437,2026-05-01 19:00:00+00:00,3,135.05,0.06,0.41,104.59,1.05,7.23,23.4,0.03
Los Angeles,USA,34.0522,-118.2437,2026-05-01 20:00:00+00:00,3,136.41,0.05,0.29,107.18,1.08,7.78,23.61,0.02
Los Angeles,USA,34.0522,-118.2437,2026-05-01 21:00:00+00:00,3,137.58,0.04,0.24,109.84,1.1,8.54,24.2,0.01
Los Angeles,USA,34.0522,-118.2437,2026-05-01 22:00:00+00:00,3,139.16,0.03,0.23,112.3,1.07,9.21,24.58,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-01 23:00:00+00:00,3,138.67,0.03,0.23,112.82,0.96,9.19,23.87,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 00:00:00+00:00,3,136.07,0.03,0.25,111.14,0.82,8.38,22.42,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 01:00:00+00:00,3,132.0,0.02,0.29,108.98,0.73,7.53,21.72,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 02:00:00+00:00,3,128.72,0.01,0.31,107.66,0.71,7.15,22.07,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 03:00:00+00:00,3,126.82,0.0,0.31,107.44,0.72,7.08,22.7,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 04:00:00+00:00,3,125.9,0.0,0.28,108.31,0.71,6.97,22.29,0.01
Los Angeles,USA,34.0522,-118.2437,2026-05-02 05:00:00+00:00,3,125.79,0.0,0.27,109.39,0.69,6.81,21.64,0.01
Los Angeles,USA,34.0522,-118.2437,2026-05-02 06:00:00+00:00,3,125.58,0.0,0.27,109.85,0.68,6.6,20.93,0.01
Los Angeles,USA,34.0522,-118.2437,2026-05-02 07:00:00+00:00,3,125.43,0.0,0.27,109.8,0.67,6.3,20.07,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 08:00:00+00:00,3,125.43,0.0,0.28,109.87,0.66,5.96,19.07,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 09:00:00+00:00,3,125.43,0.0,0.27,109.79,0.64,5.6,17.91,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 10:00:00+00:00,3,125.62,0.0,0.27,109.88,0.62,5.22,16.6,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 11:00:00+00:00,3,125.36,0.0,0.27,109.89,0.6,4.88,15.41,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 12:00:00+00:00,3,125.1,0.0,0.27,109.83,0.59,4.63,14.61,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 13:00:00+00:00,3,124.85,0.0,0.28,108.19,0.59,4.5,14.3,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 14:00:00+00:00,3,124.87,0.0,0.31,106.09,0.59,4.41,14.15,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 15:00:00+00:00,3,125.09,0.0,0.38,105.01,0.59,4.32,13.85,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 16:00:00+00:00,3,125.0,0.01,0.4,105.09,0.58,4.22,13.43,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 17:00:00+00:00,3,125.16,0.03,0.39,106.02,0.57,4.16,13.04,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 18:00:00+00:00,3,125.23,0.04,0.33,107.58,0.56,4.1,12.68,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 19:00:00+00:00,3,125.17,0.04,0.25,109.1,0.53,4.02,12.31,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 20:00:00+00:00,3,124.68,0.03,0.19,109.15,0.51,3.97,12.12,0.01
Los Angeles,USA,34.0522,-118.2437,2026-05-02 21:00:00+00:00,3,124.02,0.03,0.16,108.82,0.51,3.97,12.12,0.01
Los Angeles,USA,34.0522,-118.2437,2026-05-02 22:00:00+00:00,3,123.82,0.03,0.15,108.72,0.5,4.03,12.35,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-02 23:00:00+00:00,3,123.17,0.03,0.16,108.25,0.49,4.11,12.7,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 00:00:00+00:00,3,122.8,0.02,0.17,108.24,0.48,4.17,12.96,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 01:00:00+00:00,3,122.8,0.02,0.21,109.02,0.48,4.14,12.97,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 02:00:00+00:00,3,122.98,0.01,0.25,108.94,0.48,4.11,13.04,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 03:00:00+00:00,3,123.25,0.0,0.28,108.62,0.49,4.03,13.08,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 04:00:00+00:00,3,122.86,0.0,0.27,107.66,0.5,3.91,13.09,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 05:00:00+00:00,3,122.54,0.0,0.27,106.37,0.51,3.76,13.03,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 06:00:00+00:00,3,122.04,0.0,0.26,105.0,0.51,3.57,12.76,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 07:00:00+00:00,3,121.42,0.0,0.25,104.15,0.5,3.31,12.06,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 08:00:00+00:00,3,121.14,0.0,0.24,104.15,0.46,3.05,11.1,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 09:00:00+00:00,3,120.94,0.0,0.22,104.53,0.44,2.83,10.28,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 10:00:00+00:00,3,120.67,0.0,0.21,104.77,0.42,2.65,9.65,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 11:00:00+00:00,3,120.58,0.0,0.21,105.09,0.4,2.48,9.02,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 12:00:00+00:00,3,120.32,0.0,0.2,105.57,0.37,2.29,8.29,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 13:00:00+00:00,3,120.26,0.0,0.19,105.99,0.35,2.11,7.56,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 14:00:00+00:00,3,120.13,0.0,0.21,106.27,0.32,1.95,6.88,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 15:00:00+00:00,3,120.09,0.0,0.25,106.71,0.3,1.8,6.24,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 16:00:00+00:00,3,119.93,0.01,0.27,106.89,0.29,1.68,5.68,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 17:00:00+00:00,3,119.92,0.02,0.27,107.28,0.29,1.6,5.23,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 18:00:00+00:00,3,119.91,0.03,0.25,107.98,0.28,1.54,4.79,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 19:00:00+00:00,3,119.51,0.03,0.2,108.43,0.27,1.49,4.37,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 20:00:00+00:00,3,118.92,0.03,0.16,108.47,0.26,1.46,4.06,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 21:00:00+00:00,3,118.06,0.03,0.15,107.96,0.24,1.45,3.85,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 22:00:00+00:00,3,117.21,0.02,0.14,107.16,0.24,1.45,3.73,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-03 23:00:00+00:00,3,116.57,0.02,0.14,106.37,0.26,1.47,3.75,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 00:00:00+00:00,3,116.02,0.02,0.16,105.82,0.27,1.48,3.84,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 01:00:00+00:00,3,115.68,0.01,0.16,106.31,0.24,1.39,3.63,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 02:00:00+00:00,3,115.27,0.0,0.18,106.99,0.25,1.34,3.65,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 03:00:00+00:00,3,114.78,0.0,0.19,107.04,0.26,1.3,3.68,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 04:00:00+00:00,3,114.02,0.0,0.18,106.24,0.27,1.24,3.65,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 05:00:00+00:00,3,112.99,0.0,0.18,105.05,0.28,1.15,3.53,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 06:00:00+00:00,3,111.87,0.0,0.17,103.39,0.29,1.06,3.44,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 07:00:00+00:00,3,110.69,0.0,0.17,101.27,0.29,0.99,3.43,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 08:00:00+00:00,3,110.28,0.0,0.17,100.05,0.3,0.97,3.47,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 09:00:00+00:00,2,110.15,0.0,0.17,99.23,0.3,0.94,3.46,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 10:00:00+00:00,2,110.03,0.0,0.17,98.8,0.29,0.91,3.35,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 11:00:00+00:00,2,110.09,0.0,0.17,98.31,0.27,0.85,3.17,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 12:00:00+00:00,2,109.97,0.0,0.16,97.81,0.25,0.78,2.92,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 13:00:00+00:00,2,109.96,0.0,0.16,97.32,0.23,0.71,2.65,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 14:00:00+00:00,2,110.15,0.0,0.18,96.3,0.22,0.65,2.4,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 15:00:00+00:00,2,110.34,0.0,0.22,94.81,0.2,0.59,2.17,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 16:00:00+00:00,2,110.53,0.01,0.23,93.56,0.19,0.57,1.96,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 17:00:00+00:00,2,110.72,0.02,0.23,92.54,0.18,0.55,1.76,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 18:00:00+00:00,2,110.73,0.02,0.21,91.76,0.17,0.53,1.59,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 19:00:00+00:00,2,110.56,0.02,0.19,90.67,0.15,0.51,1.41,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 20:00:00+00:00,2,109.83,0.02,0.16,89.17,0.13,0.5,1.21,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 21:00:00+00:00,2,109.01,0.01,0.14,87.44,0.12,0.5,1.05,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 22:00:00+00:00,2,108.36,0.01,0.13,86.02,0.1,0.5,0.84,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-04 23:00:00+00:00,2,108.36,0.01,0.12,86.1,0.08,0.5,0.68,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 00:00:00+00:00,2,108.99,0.01,0.11,88.3,0.07,0.5,0.63,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 01:00:00+00:00,2,110.18,0.01,0.13,92.55,0.07,0.5,0.64,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 02:00:00+00:00,2,111.38,0.0,0.16,98.15,0.08,0.5,0.69,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 03:00:00+00:00,3,112.38,0.0,0.19,103.82,0.09,0.5,0.75,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 04:00:00+00:00,3,112.73,0.0,0.18,107.97,0.1,0.5,0.82,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 05:00:00+00:00,3,112.6,0.0,0.17,110.93,0.11,0.5,0.89,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 06:00:00+00:00,3,112.01,0.0,0.16,112.15,0.11,0.5,0.93,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 07:00:00+00:00,3,111.72,0.0,0.14,112.38,0.11,0.5,0.89,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 08:00:00+00:00,3,111.29,0.0,0.13,111.93,0.12,0.5,0.91,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 09:00:00+00:00,3,110.58,0.0,0.13,111.02,0.14,0.5,0.99,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 10:00:00+00:00,3,109.96,0.0,0.14,109.62,0.16,0.5,1.16,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 11:00:00+00:00,3,109.43,0.0,0.16,108.85,0.19,0.5,1.31,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 12:00:00+00:00,3,108.89,0.0,0.16,108.16,0.21,0.5,1.39,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 13:00:00+00:00,3,108.29,0.0,0.17,107.88,0.21,0.5,1.45,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 14:00:00+00:00,3,108.25,0.0,0.2,107.85,0.21,0.5,1.45,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 15:00:00+00:00,3,108.39,0.01,0.21,108.38,0.21,0.5,1.42,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 16:00:00+00:00,3,108.61,0.02,0.2,108.89,0.2,0.5,1.43,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 17:00:00+00:00,3,109.01,0.03,0.19,109.86,0.22,0.54,1.57,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 18:00:00+00:00,3,109.03,0.03,0.17,110.68,0.24,0.58,1.72,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 19:00:00+00:00,3,108.84,0.03,0.15,110.91,0.26,0.65,2.01,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 20:00:00+00:00,3,108.53,0.03,0.14,110.47,0.29,0.74,2.45,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 21:00:00+00:00,3,108.3,0.03,0.14,109.96,0.31,0.82,2.77,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 22:00:00+00:00,3,108.06,0.03,0.14,109.35,0.33,0.87,2.99,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-05 23:00:00+00:00,3,107.69,0.03,0.15,108.47,0.34,0.91,3.17,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-06 00:00:00+00:00,3,107.33,0.03,0.18,107.6,0.36,0.94,3.37,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-06 01:00:00+00:00,3,107.47,0.02,0.2,107.78,0.37,0.97,3.55,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-06 02:00:00+00:00,3,107.83,0.01,0.25,108.17,0.38,1.01,3.83,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-06 03:00:00+00:00,3,108.28,0.0,0.27,109.34,0.4,1.04,4.03,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-06 04:00:00+00:00,3,108.96,0.0,0.26,110.4,0.41,1.07,4.19,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-06 05:00:00+00:00,3,109.7,0.0,0.25,110.66,0.42,1.12,4.4,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-06 06:00:00+00:00,3,110.07,0.0,0.26,110.2,0.44,1.18,4.6,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-06 07:00:00+00:00,3,109.86,0.0,0.26,109.08,0.45,1.23,4.73,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-06 08:00:00+00:00,3,109.91,0.0,0.26,108.03,0.47,1.3,4.9,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-06 09:00:00+00:00,3,109.96,0.0,0.26,107.05,0.48,1.38,5.09,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-06 10:00:00+00:00,3,110.09,0.0,0.27,105.66,0.5,1.46,5.21,0.01
Los Angeles,USA,34.0522,-118.2437,2026-05-06 11:00:00+00:00,3,110.21,0.0,0.28,104.5,0.5,1.52,5.29,0.02
Los Angeles,USA,34.0522,-118.2437,2026-05-06 12:00:00+00:00,3,110.51,0.0,0.3,103.02,0.51,1.59,5.4,0.03
Los Angeles,USA,34.0522,-118.2437,2026-05-06 13:00:00+00:00,3,111.09,0.0,0.34,101.31,0.52,1.66,5.55,0.05
Los Angeles,USA,34.0522,-118.2437,2026-05-06 14:00:00+00:00,2,112.22,0.0,0.45,99.75,0.55,1.75,5.8,0.07
Los Angeles,USA,34.0522,-118.2437,2026-05-06 15:00:00+00:00,2,113.35,0.03,0.58,98.19,0.59,1.86,6.14,0.09
Los Angeles,USA,34.0522,-118.2437,2026-05-06 16:00:00+00:00,2,114.92,0.07,0.6,97.32,0.64,1.99,6.49,0.11
Los Angeles,USA,34.0522,-118.2437,2026-05-06 17:00:00+00:00,2,116.29,0.1,0.56,97.62,0.68,2.2,6.95,0.13
Los Angeles,USA,34.0522,-118.2437,2026-05-06 18:00:00+00:00,2,117.56,0.09,0.44,99.42,0.72,2.58,7.53,0.13
Los Angeles,USA,34.0522,-118.2437,2026-05-06 19:00:00+00:00,3,118.16,0.06,0.31,101.28,0.71,3.09,8.24,0.13
Los Angeles,USA,34.0522,-118.2437,2026-05-06 20:00:00+00:00,3,118.37,0.05,0.23,102.49,0.7,3.64,9.1,0.11
Los Angeles,USA,34.0522,-118.2437,2026-05-06 21:00:00+00:00,3,118.3,0.04,0.2,103.22,0.69,4.07,9.87,0.1
Los Angeles,USA,34.0522,-118.2437,2026-05-06 22:00:00+00:00,3,117.67,0.04,0.19,103.07,0.64,4.17,10.26,0.08
Los Angeles,USA,34.0522,-118.2437,2026-05-06 23:00:00+00:00,3,115.84,0.04,0.19,101.81,0.6,4.02,10.49,0.06
Los Angeles,USA,34.0522,-118.2437,2026-05-07 00:00:00+00:00,3,114.37,0.04,0.21,101.34,0.59,3.88,10.77,0.04
Los Angeles,USA,34.0522,-118.2437,2026-05-07 01:00:00+00:00,3,114.05,0.03,0.25,101.78,0.59,3.83,11.11,0.02
Los Angeles,USA,34.0522,-118.2437,2026-05-07 02:00:00+00:00,3,114.34,0.02,0.29,102.49,0.6,3.8,11.32,0.01
Los Angeles,USA,34.0522,-118.2437,2026-05-07 03:00:00+00:00,3,114.99,0.0,0.32,102.89,0.6,3.78,11.52,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-07 04:00:00+00:00,3,116.02,0.0,0.31,103.07,0.6,3.8,11.74,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-07 05:00:00+00:00,3,116.97,0.0,0.31,102.86,0.61,3.87,12.18,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-07 06:00:00+00:00,3,118.02,0.0,0.31,102.19,0.63,3.98,12.75,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-07 07:00:00+00:00,3,118.59,0.0,0.32,101.18,0.65,4.04,13.21,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-07 08:00:00+00:00,3,119.14,0.0,0.34,100.07,0.66,4.05,13.47,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-07 09:00:00+00:00,2,119.42,0.0,0.34,99.13,0.67,4.01,13.48,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-07 10:00:00+00:00,2,119.77,0.0,0.34,98.8,0.66,3.9,13.1,0.01
Los Angeles,USA,34.0522,-118.2437,2026-05-07 11:00:00+00:00,2,120.01,0.0,0.35,98.45,0.66,3.82,12.77,0.02
Los Angeles,USA,34.0522,-118.2437,2026-05-07 12:00:00+00:00,2,120.53,0.0,0.37,98.19,0.66,3.8,12.7,0.03
Los Angeles,USA,34.0522,-118.2437,2026-05-07 13:00:00+00:00,2,121.35,0.0,0.39,97.56,0.67,3.87,12.9,0.05
Los Angeles,USA,34.0522,-118.2437,2026-05-07 14:00:00+00:00,2,122.03,0.0,0.47,96.8,0.69,3.99,13.36,0.06
Los Angeles,USA,34.0522,-118.2437,2026-05-07 15:00:00+00:00,2,122.71,0.01,0.59,95.8,0.71,4.15,13.93,0.07
Los Angeles,USA,34.0522,-118.2437,2026-05-07 16:00:00+00:00,2,123.27,0.03,0.65,94.23,0.74,4.43,14.93,0.06
Los Angeles,USA,34.0522,-118.2437,2026-05-07 17:00:00+00:00,2,124.07,0.05,0.66,92.79,0.77,4.8,16.13,0.05
Los Angeles,USA,34.0522,-118.2437,2026-05-07 18:00:00+00:00,2,125.06,0.06,0.58,92.85,0.8,5.19,17.04,0.05
Los Angeles,USA,34.0522,-118.2437,2026-05-07 19:00:00+00:00,2,125.3,0.06,0.46,94.16,0.82,5.6,17.93,0.05
Los Angeles,USA,34.0522,-118.2437,2026-05-07 20:00:00+00:00,2,125.23,0.05,0.34,96.0,0.82,6.02,18.74,0.04
Los Angeles,USA,34.0522,-118.2437,2026-05-07 21:00:00+00:00,2,124.53,0.04,0.27,97.85,0.81,6.35,19.2,0.03
Los Angeles,USA,34.0522,-118.2437,2026-05-07 22:00:00+00:00,2,123.71,0.04,0.23,99.35,0.79,6.55,19.48,0.02
Los Angeles,USA,34.0522,-118.2437,2026-05-07 23:00:00+00:00,2,122.13,0.04,0.23,99.81,0.77,6.66,20.07,0.01
Los Angeles,USA,34.0522,-118.2437,2026-05-08 00:00:00+00:00,3,120.37,0.04,0.25,100.03,0.77,6.61,20.53,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-08 01:00:00+00:00,3,119.07,0.03,0.29,100.88,0.77,6.44,20.62,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-08 02:00:00+00:00,3,117.95,0.02,0.35,100.47,0.77,6.23,20.51,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-08 03:00:00+00:00,2,117.2,0.0,0.37,99.75,0.77,6.03,20.41,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-08 04:00:00+00:00,2,116.63,0.0,0.36,98.87,0.78,5.88,20.4,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-08 05:00:00+00:00,2,116.61,0.0,0.37,97.98,0.79,5.79,20.45,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-08 06:00:00+00:00,2,116.76,0.0,0.39,97.17,0.81,5.69,20.44,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-08 07:00:00+00:00,2,116.33,0.0,0.4,95.93,0.81,5.53,20.21,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-08 08:00:00+00:00,2,116.05,0.0,0.41,94.59,0.81,5.37,19.94,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-08 09:00:00+00:00,2,115.86,0.0,0.42,93.16,0.81,5.22,19.52,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-08 10:00:00+00:00,2,115.85,0.0,0.45,92.06,0.82,5.11,19.07,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-08 11:00:00+00:00,2,116.4,0.0,0.48,91.43,0.83,5.07,18.82,0.0
Los Angeles,USA,34.0522,-118.2437,2026-05-08 12:00:00+00:00,2,116.95,0.0,0.51,90.48,0.86,5.13,19.06,0.01
Los Angeles,USA,34.0522,-118.2437,2026-05-08 13:00:00+00:00,2,117.89,0.0,0.53,89.47,0.9,5.25,19.42,0.03
Los Angeles,USA,34.0522,-118.2437,2026-05-08 14:00:00+00:00,2,119.11,0.0,0.63,88.55,0.92,5.39,19.64,0.05
Los Angeles,USA,34.0522,-118.2437,2026-05-08 15:00:00+00:00,2,120.62,0.01,0.77,87.94,0.94,5.53,19.61,0.06
Los Angeles,USA,34.0522,-118.2437,2026-05-08 16:00:00+00:00,2,122.2,0.04,0.84,87.88,0.95,5.64,19.36,0.09
Los Angeles,USA,34.0522,-118.2437,2026-05-08 17:00:00+00:00,2,124.04,0.07,0.82,88.51,0.97,5.77,19.08,0.11
